ori9,fill_rows,n_rows,fill_mass,total_estimated,reported_2024,fill_sources,last_usable_year_before_2024,usable_rows_2024,agency_name_std,agency_type_norm,population_latest_nibrs,county_fips,place_fips,county_fips_source,years_since_last_real_report,on_fbi_2024_roster
NC0820500,7,7,0.0,0.0,0.0,hist_median,2018.0,0.0,SALEMBURG,local_police,460.0,163.0,58840.0,srs_agency_header,6.0,False
NC0840200,7,7,0.0,0.0,0.0,hist_median,2018.0,0.0,NORWOOD,local_police,2496.0,167.0,47980.0,srs_agency_header,6.0,True
NC0840500,7,7,0.0,0.0,0.0,hist_median,2018.0,0.0,LOCUST,local_police,6235.0,167.0,38860.0,srs_agency_header,6.0,True
NC0840700,7,7,0.0,0.0,0.0,hist_median,2018.0,0.0,BADIN,local_police,2049.0,167.0,2960.0,srs_agency_header,6.0,True
NJ0108900,7,7,0.0,0.0,0.0,hist_median,2019.0,0.0,PROSECUTOR HUNTERDON C,special_jurisdiction,0.0,19.0,99019.0,srs_agency_header,5.0,True
NJ0120000,7,7,0.0,0.0,0.0,hist_median,2019.0,0.0,MIDDLESEX,sheriff,0.0,23.0,99023.0,srs_agency_header,5.0,True
CA0311200,5,7,0.0,12.0,3.0,hist_median,2019.0,0.0,UPRR PLACER COUNTY,special_jurisdiction,0.0,61.0,99061.0,srs_agency_header,5.0,True
OH0690400,6,6,0.0,0.0,0.0,hist_median,2019.0,0.0,COLUMBUS GROVE,local_police,2142.0,137.0,18014.0,srs_agency_header,5.0,True
OH0121000,6,6,0.0,0.0,0.0,hist_median,2018.0,0.0,TREMONT CITY,local_police,362.0,23.0,77308.0,srs_agency_header,6.0,True
OH0121600,6,6,0.0,0.0,0.0,hist_median,2021.0,0.0,CLARK COUNTY PARK DIST,unknown,0.0,23.0,,fbi_cde_agency_roster,3.0,True
OH0182200,6,6,0.0,0.0,0.0,hist_median,2018.0,0.0,GLENWILLOW,local_police,1001.0,35.0,30632.0,srs_agency_header,6.0,True
OH0186200,6,6,0.0,0.0,0.0,hist_median,2019.0,0.0,LINNDALE,local_police,172.0,35.0,43918.0,srs_agency_header,5.0,True
OH0320700,6,6,0.0,0.0,0.0,hist_median,2018.0,0.0,MCCOMB,local_police,1644.0,63.0,45808.0,srs_agency_header,6.0,True
OH0370200,5,5,0.0,0.0,0.0,hist_median,2018.0,0.0,LAURELVILLE,local_police,510.0,73.0,,leaic_crosswalk,6.0,False
OH0380100,3,3,0.0,0.0,0.0,hist_median,2018.0,0.0,MILLERSBURG,local_police,3218.0,75.0,50372.0,srs_agency_header,6.0,True
CA0211200,7,7,0.0,0.0,0.0,hist_median,2019.0,0.0,UPRR MARIN COUNTY,special_jurisdiction,,41.0,99041.0,srs_agency_header,5.0,False
OH0410600,6,6,0.0,0.0,0.0,hist_median,2019.0,0.0,YORKVILLE,local_police,1021.0,81.0,87178.0,srs_agency_header,5.0,True
OH0431000,7,7,0.0,0.0,0.0,hist_median,2019.0,0.0,WAITE HILL,local_police,530.0,85.0,80402.0,srs_agency_header,5.0,True
OH0481900,7,7,0.0,0.0,0.0,hist_median,2019.0,0.0,TOLEDO FIRE DPT FIRE I U,unknown,0.0,95.0,,fbi_cde_agency_roster,5.0,True
OH0620700,7,7,0.0,0.0,0.0,hist_median,2020.0,0.0,PUT IN BAY,local_police,150.0,123.0,65032.0,srs_agency_header,4.0,True
OH0641200,6,6,0.0,0.0,0.0,hist_median,2019.0,0.0,THORNVILLE,local_police,1108.0,127.0,76680.0,srs_agency_header,5.0,True
OH0650600,7,7,0.0,0.0,0.0,hist_median,2020.0,0.0,NEW HOLLAND,local_police,863.0,129.0,54726.0,srs_agency_header,4.0,True
OH0691600,6,6,0.0,0.0,0.0,hist_median,2018.0,0.0,KALIDA,local_police,1591.0,137.0,39536.0,srs_agency_header,6.0,True
NJ0128900,7,7,0.0,0.0,0.0,hist_median,2019.0,0.0,PROSECUTOR MIDDLESEX C,special_jurisdiction,0.0,23.0,99023.0,srs_agency_header,5.0,True
OH0781000,5,5,0.0,0.0,0.0,hist_median,2018.0,0.0,WEST FARMINGTON,local_police,537.0,155.0,83384.0,srs_agency_header,6.0,True
OH0872300,5,5,0.0,0.0,0.0,hist_median,2021.0,0.0,WALBRIDGE,local_police,3180.0,173.0,80486.0,srs_agency_header,3.0,True
OK0492000,7,7,0.0,0.0,0.0,hist_median,2019.0,0.0,SPORTSMEN ACRES,local_police,320.0,97.0,,leaic_crosswalk,5.0,False
OR0360700,4,4,0.0,0.0,0.0,hist_median,2018.0,0.0,AMITY,local_police,1729.0,71.0,2000.0,srs_agency_header,6.0,False
PA001BF00,7,7,0.0,0.0,0.0,hist_median,2019.0,0.0,BF ADAMS COUNTY,special_jurisdiction,0.0,1.0,99001.0,srs_agency_header,5.0,False
PA001DE00,7,7,0.0,0.0,0.0,hist_median,2019.0,0.0,BN ADAMS COUNTY,special_jurisdiction,0.0,1.0,99001.0,srs_agency_header,5.0,False
PA0020000,4,7,0.0,6.545454545454545,6.0,hist_median,2019.0,0.0,ALLEGHENY,sheriff,0.0,3.0,99003.0,srs_agency_header,5.0,True
PA0020L00,2,7,0.0,178.9090909090909,164.0,hist_median,2020.0,0.0,WILKINS TOWNSHIP,local_police,6184.0,3.0,85184.0,srs_agency_header,4.0,True
PA0027700,6,7,0.0,4.0,1.0,hist_median,2018.0,0.0,LIBERTY,local_police,2477.0,3.0,43064.0,srs_agency_header,6.0,True
PA0028800,7,7,0.0,0.0,0.0,hist_median,2019.0,0.0,ROSSLYN FARMS,local_police,430.0,3.0,66320.0,srs_agency_header,5.0,False
PA002A600,5,7,0.0,8.0,4.0,hist_median,2018.0,0.0,SPR POINT,unknown,0.0,3.0,,fbi_cde_agency_roster,6.0,True
PA002BF00,7,7,0.0,0.0,0.0,hist_median,2019.0,0.0,BF ALLEGHENY COUNTY,special_jurisdiction,0.0,3.0,99003.0,srs_agency_header,5.0,False
PA0031500,7,7,0.0,0.0,0.0,hist_median,2018.0,0.0,NORTH BUFFALO,local_police,2933.0,5.0,54856.0,srs_agency_header,6.0,False
PA0041600,1,7,0.0,193.0909090909091,177.0,hist_median,2020.0,0.0,NEW BRIGHTON,local_police,9741.0,7.0,53288.0,srs_agency_header,4.0,True
OH0080800,5,5,0.0,0.0,0.0,hist_median,2019.0,0.0,RUSSELLVILLE,local_police,545.0,15.0,69316.0,srs_agency_header,5.0,True
OH0071600,7,7,0.0,0.0,0.0,hist_median,2019.0,0.0,BETHESDA,local_police,1231.0,13.0,6138.0,srs_agency_header,5.0,True
NY262UN00,5,7,0.0,16.5,11.0,hist_median,2019.0,0.0,SUNY POLICE MARITIME,special_jurisdiction,0.0,5.0,8509.0,srs_agency_header,5.0,True
NY155WN00,7,7,0.0,0.0,0.0,hist_median,2019.0,0.0,NYC DEP P ASHOKAN PCT,special_jurisdiction,0.0,111.0,99111.0,srs_agency_header,5.0,True
NJ0130000,4,7,0.0,5.142857142857142,3.0,hist_median,2019.0,0.0,MONMOUTH,sheriff,0.0,25.0,99025.0,srs_agency_header,5.0,True
NJ0138900,7,7,0.0,0.0,0.0,hist_median,2019.0,0.0,PROSECUTOR MONMOUTH CTY,special_jurisdiction,0.0,25.0,99025.0,srs_agency_header,5.0,True
NJ0140000,6,7,0.0,4.0,1.0,hist_median,2019.0,0.0,MORRIS,sheriff,0.0,27.0,99027.0,srs_agency_header,5.0,True
NJ0148900,7,7,0.0,0.0,0.0,hist_median,2019.0,0.0,PROSECUTOR MORRIS CNTY,special_jurisdiction,0.0,27.0,99027.0,srs_agency_header,5.0,True
NJ0150000,4,7,0.0,12.0,8.0,hist_median,2019.0,0.0,OCEAN,sheriff,0.0,29.0,99029.0,srs_agency_header,5.0,True
NJ0158900,7,7,0.0,0.0,0.0,hist_median,2019.0,0.0,PROSECUTOR OCEAN COUNTY,special_jurisdiction,0.0,29.0,99029.0,srs_agency_header,5.0,True
NJ0168900,7,7,0.0,0.0,0.0,hist_median,2019.0,0.0,PROSECUTOR PASSAIC CNTY,special_jurisdiction,0.0,31.0,99031.0,srs_agency_header,5.0,True
NJ0178900,7,7,0.0,0.0,0.0,hist_median,2019.0,0.0,PROSECUTOR SALEM COUNTY,special_jurisdiction,0.0,33.0,99033.0,srs_agency_header,5.0,True
NJ0188900,7,7,0.0,0.0,0.0,hist_median,2019.0,0.0,PROSECUTOR SOMERSET CTY,special_jurisdiction,0.0,35.0,99035.0,srs_agency_header,5.0,True
NJ0190000,7,7,0.0,0.0,0.0,hist_median,2019.0,0.0,SUSSEX,sheriff,0.0,37.0,99037.0,srs_agency_header,5.0,True
NJ0198900,7,7,0.0,0.0,0.0,hist_median,2019.0,0.0,PROSECUTOR SUSSEX CNTY,special_jurisdiction,0.0,37.0,99037.0,srs_agency_header,5.0,True
NJ0200000,7,7,0.0,0.0,0.0,hist_median,2019.0,0.0,UNION,sheriff,0.0,39.0,99039.0,srs_agency_header,5.0,True
NJ0208900,7,7,0.0,0.0,0.0,hist_median,2019.0,0.0,PROSECUTOR UNION COUNTY,special_jurisdiction,0.0,39.0,99039.0,srs_agency_header,5.0,True
NJ0210000,7,7,0.0,0.0,0.0,hist_median,2019.0,0.0,WARREN,sheriff,0.0,41.0,99041.0,srs_agency_header,5.0,True
NJ0218900,7,7,0.0,0.0,0.0,hist_median,2019.0,0.0,PROSECUTOR WARREN CNTY,special_jurisdiction,0.0,41.0,99041.0,srs_agency_header,5.0,True
CA0290300,7,7,0.0,0.0,0.0,hist_median,2019.0,0.0,UPRR NEVADA COUNTY,special_jurisdiction,,57.0,99057.0,srs_agency_header,5.0,False
CA0280600,7,7,0.0,0.0,0.0,hist_median,2019.0,0.0,UPRR NAPA COUNTY,special_jurisdiction,,55.0,99055.0,srs_agency_header,5.0,False
CA0250200,7,7,0.0,0.0,0.0,hist_median,2019.0,0.0,UPRR MODOC COUNTY,special_jurisdiction,,49.0,99049.0,srs_agency_header,5.0,False
NV0021500,7,7,0.0,0.0,0.0,hist_median,2019.0,0.0,LAS VEGAS F R ARSN BMB U,unknown,0.0,3.0,,fbi_cde_agency_roster,5.0,True
NV0021800,7,7,0.0,0.0,0.0,hist_median,2018.0,0.0,N LAS VEGAS FD ARSON INV,unknown,0.0,3.0,,leaic_crosswalk,6.0,False
NV0023000,7,7,0.0,0.0,0.0,hist_median,2019.0,0.0,SEC OF STATE SEC DIV ENF,unknown,,,,,5.0,False
NV0131300,7,7,0.0,0.0,0.0,hist_median,2019.0,0.0,STATE FIRE MARSHAL,unknown,0.0,510.0,,leaic_crosswalk,5.0,True
NVDI06700,5,5,0.0,0.0,0.0,hist_median,2021.0,0.0,ELKO BAND TRIBAL,special_jurisdiction,0.0,,,,3.0,True
CA0230900,7,7,0.0,0.0,0.0,hist_median,2019.0,0.0,UPRR MENDOCINO COUNTY,special_jurisdiction,0.0,45.0,99045.0,srs_agency_header,5.0,True
NY0312500,7,7,0.0,0.0,0.0,hist_median,2019.0,0.0,BARKER,local_police,579.0,63.0,4440.0,srs_agency_header,5.0,False
NY0342200,7,7,0.0,0.0,0.0,hist_median,2019.0,0.0,MANCHESTER VILLAGE,local_police,1658.0,69.0,44853.0,srs_agency_header,5.0,False
NY0456900,7,7,0.0,0.0,0.0,hist_median,2019.0,0.0,GALWAY VILLAGE,local_police,197.0,91.0,28101.0,srs_agency_header,5.0,False
NY153WN00,7,7,0.0,0.0,0.0,hist_median,2019.0,0.0,NYC DEP P HILLVIEW PCT,unknown,0.0,119.0,,fbi_cde_agency_roster,5.0,True
NY154WN00,7,7,0.0,0.0,0.0,hist_median,2019.0,0.0,NYC DEP POL GILBOA PCT,unknown,0.0,95.0,,fbi_cde_agency_roster,5.0,True
NC0540300,7,7,0.0,0.0,0.0,hist_median,2018.0,0.0,PINK HILL,local_police,514.0,107.0,52400.0,srs_agency_header,6.0,True
NC0510900,7,7,0.0,0.0,0.0,hist_median,2018.0,0.0,MICRO,local_police,565.0,101.0,42620.0,srs_agency_header,6.0,False
KS0290500,6,6,0.0,0.0,0.0,hist_median,2021.0,0.0,KS RSNG GMNG COM BH E S,unknown,0.0,57.0,,fbi_cde_agency_roster,3.0,True
MO0220800,7,7,0.0,0.0,0.0,hist_median,2019.0,0.0,HIGHLANDVILLE,local_police,1070.0,43.0,32068.0,srs_agency_header,5.0,True
CA0469900,7,7,0.0,0.0,0.0,hist_median,2019.0,0.0,HP SIERRA COUNTY,state_law_enforcement,0.0,91.0,19794.0,srs_agency_header,5.0,False
MI0347800,7,7,0.0,0.0,0.0,hist_median,2019.0,0.0,HOPKINS,local_police,625.0,5.0,39180.0,srs_agency_header,5.0,False
MI0883200,7,7,0.0,0.0,0.0,hist_median,2019.0,0.0,WOODLAND TOWNSHIP,local_police,2157.0,15.0,88420.0,srs_agency_header,5.0,True
MI1141800,7,7,0.0,0.0,0.0,hist_median,2019.0,0.0,GALIEN,local_police,535.0,21.0,31300.0,srs_agency_header,5.0,True
CA0460200,7,7,0.0,0.0,0.0,hist_median,2019.0,0.0,UPRR SIERRA COUNTY,special_jurisdiction,,91.0,99091.0,srs_agency_header,5.0,False
MI7667700,7,7,0.0,0.0,0.0,hist_median,2018.0,0.0,PORT SANILAC,local_police,579.0,151.0,65900.0,srs_agency_header,6.0,False
MI7941500,7,7,0.0,0.0,0.0,hist_median,2019.0,0.0,GAGETOWN,local_police,362.0,157.0,31180.0,srs_agency_header,5.0,True
CA0440600,7,7,0.0,0.0,0.0,hist_median,2019.0,0.0,UPRR SANTA CRUZ COUNTY,special_jurisdiction,,87.0,99087.0,srs_agency_header,5.0,False
MN0731000,7,7,0.0,0.0,0.0,hist_median,2019.0,0.0,KIMBALL,local_police,874.0,145.0,33164.0,srs_agency_header,5.0,False
MO0040100,7,7,0.0,0.0,0.0,hist_median,2019.0,0.0,FARBER,local_police,315.0,7.0,23662.0,srs_agency_header,5.0,True
MO0040300,7,7,0.0,0.0,0.0,hist_median,2019.0,0.0,MARTINSBURG,local_police,300.0,7.0,46460.0,srs_agency_header,5.0,True
MO0051000,7,7,0.0,0.0,0.0,hist_median,2018.0,0.0,BUTTERFIELD VILLAGE,local_police,480.0,9.0,10144.0,srs_agency_header,6.0,False
MO0160300,7,7,0.0,0.0,0.0,hist_median,2019.0,0.0,DELTA,local_police,439.0,31.0,19072.0,srs_agency_header,5.0,True
MO0191600,7,7,0.0,0.0,0.0,hist_median,2019.0,0.0,STRASBURG,local_police,142.0,37.0,71098.0,srs_agency_header,5.0,True
MO0261500,7,7,0.0,0.0,0.0,hist_median,2019.0,0.0,DEPT OF CONSERVATION,special_jurisdiction,0.0,51.0,37000.0,srs_agency_header,5.0,True
CA0412600,7,7,0.0,0.0,0.0,hist_median,2019.0,0.0,DPR BAY AREA,special_jurisdiction,0.0,81.0,31708.0,srs_agency_header,5.0,False
MO0300200,7,7,0.0,0.0,0.0,hist_median,2018.0,0.0,URBANA,local_police,424.0,59.0,75310.0,srs_agency_header,6.0,False
MO0320300,7,7,0.0,0.0,0.0,hist_median,2018.0,0.0,STEWARTSVILLE,local_police,755.0,63.0,70738.0,srs_agency_header,6.0,True
MO0450200,7,7,0.0,0.0,0.0,hist_median,2019.0,0.0,GLASGOW,local_police,1095.0,89.0,27208.0,srs_agency_header,5.0,True
MO0450300,7,7,0.0,0.0,0.0,hist_median,2020.0,0.0,NEW FRANKLIN,local_police,1074.0,89.0,51824.0,srs_agency_header,4.0,False
MO0482300,7,7,0.0,0.0,0.0,hist_median,2019.0,0.0,JACKSON COUNTY PARK RGRS,special_jurisdiction,0.0,95.0,99095.0,srs_agency_header,5.0,True
MO0570300,7,7,0.0,0.0,0.0,hist_median,2018.0,0.0,SILEX,local_police,309.0,113.0,67808.0,srs_agency_header,6.0,False
MO0580200,7,7,0.0,0.0,0.0,hist_median,2019.0,0.0,BUCKLIN,local_police,442.0,115.0,9388.0,srs_agency_header,5.0,True
MO0720200,7,7,0.0,0.0,0.0,hist_median,2019.0,0.0,LILBOURN,local_police,1082.0,143.0,42536.0,srs_agency_header,5.0,True
MO0730600,7,7,0.0,0.0,0.0,hist_median,2018.0,0.0,FAIRVIEW,local_police,428.0,145.0,23545.0,srs_agency_header,6.0,True
MO0800400,7,7,0.0,0.0,0.0,hist_median,2018.0,0.0,GREEN RIDGE,local_police,652.0,159.0,,leaic_crosswalk,6.0,False
MO0831300,7,7,0.0,0.0,0.0,hist_median,2018.0,0.0,FERRELVIEW,local_police,872.0,165.0,24058.0,srs_agency_header,6.0,False
MO0890400,7,7,0.0,0.0,0.0,hist_median,2018.0,0.0,CAMDEN,local_police,188.0,177.0,,fbi_cde_agency_roster,6.0,True
MO0890700,7,7,0.0,0.0,0.0,hist_median,2019.0,0.0,FLEMING,local_police,129.0,167.0,24562.0,srs_agency_header,5.0,True
MO0990500,7,7,0.0,0.0,0.0,hist_median,2018.0,0.0,QUEEN CITY,local_police,628.0,197.0,60356.0,srs_agency_header,6.0,False
CA0480800,5,7,0.0,12.0,3.0,hist_median,2019.0,0.0,UPRR SOLANO COUNTY,special_jurisdiction,,95.0,99095.0,srs_agency_header,5.0,False
MD309SP00,7,7,0.0,0.0,0.0,hist_median,2019.0,0.0,SP DORCHESTER COUNTY,state_law_enforcement,0.0,19.0,99019.0,srs_agency_header,5.0,False
CA0530100,7,7,0.0,0.0,0.0,hist_median,2019.0,0.0,UPRR TRINITY COUNTY,special_jurisdiction,,105.0,99105.0,srs_agency_header,5.0,False
MD0040600,7,7,0.0,0.0,0.0,hist_median,2019.0,0.0,BALTIMORE CITY SHERIFF,sheriff,0.0,510.0,4000.0,srs_agency_header,5.0,True
KS0400700,7,7,0.0,0.0,0.0,hist_median,2018.0,0.0,WALTON,local_police,235.0,79.0,75200.0,srs_agency_header,6.0,True
KS0540100,7,7,0.0,0.0,0.0,hist_median,2019.0,0.0,MOUND CITY,local_police,685.0,107.0,48750.0,srs_agency_header,5.0,True
KS0750600,7,7,0.0,0.0,0.0,hist_median,2019.0,0.0,HAVENSVILLE,local_police,159.0,149.0,30775.0,srs_agency_header,5.0,True
KS0800500,7,7,0.0,0.0,0.0,hist_median,2020.0,0.0,LITTLE RIVER,local_police,524.0,159.0,41575.0,srs_agency_header,4.0,True
KS0890700,7,7,0.0,0.0,0.0,hist_median,2018.0,0.0,AUBURN,local_police,1259.0,177.0,3250.0,srs_agency_header,6.0,True
KS0950000,6,6,0.0,0.0,0.0,hist_median,2018.0,0.0,STEVENS,sheriff,1758.0,189.0,99189.0,srs_agency_header,6.0,True
KS0990300,7,7,0.0,0.0,0.0,hist_median,2019.0,0.0,ALTA VISTA,local_police,425.0,197.0,1575.0,srs_agency_header,5.0,True
KS0990500,6,6,0.0,0.0,0.0,hist_median,2021.0,0.0,MAPLE HILL,local_police,652.0,197.0,44500.0,srs_agency_header,3.0,False
KS1050500,6,6,0.0,0.0,0.0,hist_median,2019.0,0.0,WYANDOTTE CO PKS REC,special_jurisdiction,0.0,209.0,36000.0,srs_agency_header,5.0,False
KSDI05100,7,7,0.0,0.0,0.0,hist_median,2021.0,0.0,IOWA TRIBAL,local_police,0.0,43.0,77850.0,srs_agency_header,3.0,True
KY0567200,7,7,0.0,0.0,0.0,hist_median,2019.0,0.0,LOUSIVILLE FIRE DPT AR D,unknown,0.0,111.0,,leaic_crosswalk,5.0,False
LA0050600,7,7,0.0,0.0,0.0,hist_median,2018.0,0.0,MOREAUVILLE,local_police,948.0,9.0,51970.0,srs_agency_header,6.0,True
LA0070900,7,7,0.0,0.0,0.0,hist_median,2018.0,0.0,RINGGOLD,local_police,1396.0,13.0,64905.0,srs_agency_header,6.0,False
LA0080700,7,7,0.0,0.0,0.0,hist_median,2019.0,0.0,SOUTHERN U A M C SHREV,special_jurisdiction,0.0,15.0,70000.0,srs_agency_header,5.0,True
DC0011300,7,7,0.0,0.0,0.0,hist_median,2019.0,0.0,DC F E MED SVRCS ARSON I,unknown,0.0,1.0,,leaic_crosswalk,5.0,True
LA0220500,7,7,0.0,0.0,0.0,hist_median,2018.0,0.0,POLLOCK,local_police,482.0,43.0,61580.0,srs_agency_header,6.0,False
LA0361200,7,7,0.0,0.0,0.0,hist_median,2019.0,0.0,SOUTHERN U A M C NEW O,special_jurisdiction,0.0,71.0,55000.0,srs_agency_header,5.0,True
LA0361700,7,7,0.0,0.0,0.0,hist_median,2018.0,0.0,LA ST U HSC N ORLEANS,special_jurisdiction,0.0,71.0,55000.0,srs_agency_header,6.0,True
LA0370300,5,5,0.0,0.0,0.0,hist_median,2018.0,0.0,STERLINGTON,local_police,3165.0,73.0,73255.0,srs_agency_header,6.0,True
LA0620200,7,7,0.0,0.0,0.0,hist_median,2019.0,0.0,EPPS,local_police,820.0,123.0,24145.0,srs_agency_header,5.0,False
MA0113000,3,7,0.0,58.285714285714285,34.0,hist_median,2019.0,0.0,BABSON COLLEGE,unknown,,21.0,,leaic_crosswalk,5.0,False
MA0146500,4,7,0.0,22.799999999999997,19.0,hist_median,2019.0,0.0,COL OF THE HOLY CROSS,unknown,,,,,5.0,False
MA0146800,4,7,0.0,27.0,18.0,hist_median,2019.0,0.0,CLARK UNIVERSITY,special_jurisdiction,,27.0,82000.0,srs_agency_header,5.0,False
MADI01000,7,7,0.0,0.0,0.0,hist_median,2019.0,0.0,WAMPANOAG TRIBE GAY HEAD,local_police,0.0,7.0,1585.0,srs_agency_header,5.0,True
MD0010400,7,7,0.0,0.0,0.0,hist_median,2018.0,0.0,LONACONING,local_police,1120.0,1.0,47875.0,srs_agency_header,6.0,False
MD0010500,7,7,0.0,0.0,0.0,hist_median,2019.0,0.0,LUKE,local_police,86.0,1.0,48775.0,srs_agency_header,5.0,False
MD0020000,7,7,0.0,0.0,0.0,hist_median,2019.0,0.0,ANNE ARUNDEL,sheriff,0.0,3.0,99003.0,srs_agency_header,5.0,True
MD0021000,7,7,0.0,0.0,0.0,hist_median,2019.0,0.0,COMP OF TREASURY FED,special_jurisdiction,0.0,510.0,99510.0,srs_agency_header,5.0,True
MD0030000,7,7,0.0,0.0,0.0,hist_median,2019.0,0.0,BALTIMORE COUNTY,sheriff,0.0,5.0,99005.0,srs_agency_header,5.0,True
MO1000400,7,7,0.0,0.0,0.0,hist_median,2019.0,0.0,RUTLEDGE,local_police,111.0,199.0,,fbi_cde_agency_roster,5.0,True
CA0412400,6,7,0.0,12.0,1.0,hist_median,2019.0,0.0,UPRR SAN MATEO COUNTY,special_jurisdiction,,81.0,99081.0,srs_agency_header,5.0,False
NC0510500,7,7,0.0,0.0,0.0,hist_median,2018.0,0.0,KENLY,local_police,1690.0,101.0,35540.0,srs_agency_header,6.0,True
NC0230300,7,7,0.0,0.0,0.0,hist_median,2018.0,0.0,BOILING SPRINGS,local_police,4709.0,45.0,6800.0,srs_agency_header,6.0,True
NC0060400,7,7,0.0,0.0,0.0,hist_median,2018.0,0.0,ELK PARK,local_police,555.0,11.0,20700.0,srs_agency_header,6.0,True
NC0060900,7,7,0.0,0.0,0.0,hist_median,2018.0,0.0,SPR GRANDFATHER MOUNTAI,special_jurisdiction,0.0,11.0,38420.0,srs_agency_header,6.0,True
NC0070200,7,7,0.0,0.0,0.0,hist_median,2018.0,0.0,AURORA,local_police,511.0,13.0,2620.0,srs_agency_header,6.0,False
NC0070500,7,7,0.0,0.0,0.0,hist_median,2018.0,0.0,SPR GOOSE CREEK,special_jurisdiction,0.0,13.0,99013.0,srs_agency_header,6.0,True
NC0070600,7,7,0.0,0.0,0.0,hist_median,2018.0,0.0,BEAUFORT CO COMM COLLEGE,special_jurisdiction,0.0,13.0,99013.0,srs_agency_header,6.0,True
NC0075000,7,7,0.0,0.0,0.0,hist_median,2018.0,0.0,BEAUFORT CNTY ABC ENFRMT,special_jurisdiction,0.0,13.0,99013.0,srs_agency_header,6.0,True
NC0080100,7,7,0.0,0.0,0.0,hist_median,2018.0,0.0,AULANDER,local_police,789.0,15.0,2580.0,srs_agency_header,6.0,True
NC0080300,7,7,0.0,0.0,0.0,hist_median,2018.0,0.0,LEWISTON WOODVILLE,local_police,491.0,15.0,38030.0,srs_agency_header,6.0,True
NC0090700,7,7,0.0,0.0,0.0,hist_median,2018.0,0.0,SPR JONES LAKE,special_jurisdiction,0.0,17.0,20600.0,srs_agency_header,6.0,True
NC0090800,7,7,0.0,0.0,0.0,hist_median,2018.0,0.0,SPR SINGLETARY LAKE,special_jurisdiction,0.0,17.0,35440.0,srs_agency_header,6.0,True
NC0110800,7,7,0.0,0.0,0.0,hist_median,2018.0,0.0,ASHEVILLE REGIONAL AIRPO,special_jurisdiction,0.0,21.0,99021.0,srs_agency_header,6.0,True
NC0120400,7,7,0.0,0.0,0.0,hist_median,2018.0,0.0,GLEN ALPINE,local_police,1525.0,23.0,26200.0,srs_agency_header,6.0,True
NC0120700,7,7,0.0,0.0,0.0,hist_median,2018.0,0.0,SPR SOUTH MOUNTAINS,special_jurisdiction,0.0,23.0,99023.0,srs_agency_header,6.0,True
NC0180300,7,7,0.0,0.0,0.0,hist_median,2018.0,0.0,MAIDEN,local_police,3876.0,35.0,40660.0,srs_agency_header,6.0,True
NC0240600,7,7,0.0,0.0,0.0,hist_median,2018.0,0.0,LAKE WACCAMAW,local_police,1400.0,47.0,36640.0,srs_agency_header,6.0,True
CA0350400,7,7,0.0,0.0,0.0,hist_median,2019.0,0.0,DPR HOLLISTER HILLS,special_jurisdiction,0.0,69.0,34120.0,srs_agency_header,5.0,False
NC0241200,7,7,0.0,0.0,0.0,hist_median,2018.0,0.0,SPR LAKE WACCAMAW,special_jurisdiction,0.0,47.0,36640.0,srs_agency_header,6.0,True
NC0250300,7,7,0.0,0.0,0.0,hist_median,2018.0,0.0,VANCEBORO,local_police,977.0,49.0,69680.0,srs_agency_header,6.0,True
NC0250600,7,7,0.0,0.0,0.0,hist_median,2018.0,0.0,BRIDGETON,local_police,441.0,49.0,7860.0,srs_agency_header,6.0,True
NC0250700,7,7,0.0,0.0,0.0,hist_median,2018.0,0.0,RIVER BEND,local_police,3057.0,49.0,56710.0,srs_agency_header,6.0,True
NC0261200,7,7,0.0,0.0,0.0,hist_median,2018.0,0.0,SPR CARVERS CREEK,unknown,0.0,51.0,,fbi_cde_agency_roster,6.0,True
NC0325000,7,7,0.0,0.0,0.0,hist_median,2018.0,0.0,DURHAM CO ABC ENF OFF,special_jurisdiction,0.0,63.0,99063.0,srs_agency_header,6.0,True
NC0350600,7,7,0.0,0.0,0.0,hist_median,2018.0,0.0,LAKE ROYALE,local_police,,69.0,99999.0,srs_agency_header,6.0,False
NC0361400,7,7,0.0,0.0,0.0,hist_median,2018.0,0.0,BELMONT ABBEY COLLEGE,special_jurisdiction,,71.0,4840.0,srs_agency_header,6.0,False
NC0370200,7,7,0.0,0.0,0.0,hist_median,2018.0,0.0,SPR MERCHANTS MILLPOND,special_jurisdiction,0.0,73.0,25680.0,srs_agency_header,6.0,True
NC0410600,7,7,0.0,0.0,0.0,hist_median,2018.0,0.0,PIEDMONT TRIAD INTNL AIR,special_jurisdiction,0.0,81.0,99081.0,srs_agency_header,6.0,True
NC0420600,7,7,0.0,0.0,0.0,hist_median,2018.0,0.0,LITTLETON,local_police,603.0,83.0,38680.0,srs_agency_header,6.0,True
NC0420800,7,7,0.0,0.0,0.0,hist_median,2018.0,0.0,SPR MEDOC MOUNTAIN,special_jurisdiction,0.0,83.0,99083.0,srs_agency_header,6.0,True
NC0440300,7,7,0.0,0.0,0.0,hist_median,2018.0,0.0,CLYDE,local_police,1392.0,87.0,13280.0,srs_agency_header,6.0,False
NC0460300,7,7,0.0,0.0,0.0,hist_median,2018.0,0.0,WINTON,local_police,733.0,91.0,75080.0,srs_agency_header,6.0,True
