ori7c,ori9,state_abbr,state_fips,year,aggravated_assault,burglary,larceny,motor_vehicle_theft,murder,rape,robbery,total,sig,preferred_sources,max_preferred_months,n_usable,agency_name_std,agency_type_norm,population_latest_nibrs,county_fips,place_fips,county_fips_source,cw_n_jurisdictions,cw_weight_sum,cw_relationship,cw_jurisdictions,estimated_count_2024_all_offenses,group_n_ori9,group_n_distinct_signature,group_total_sum,group_total_max,group_total_min,group_excess_mass,match_evidence,duplicate_class
FL01367,FL013670X,FL,12,2019,0.0,0.0,3.0,0.0,0.0,3.0,0.0,6.0,0|3|0|0|0|3|0,nibrs_srs_equivalent_annual,4.0,7,CUTLER BAY,local_police,45807.0,086,,fbi_cde_agency_roster,1.0,1.0,exclusive,12:municipal:place:1215968,654.0,2,2,1428.0,1422.0,6.0,6.0,same_ori7_different_counts,T1_same_ori7_multiple_ori9
WA03422,WA0342200,WA,53,2019,0.0,0.0,6.0,0.0,0.0,0.0,0.0,6.0,0|0|0|0|0|6|0,srs_return_a_annual,5.0,0,ST INSUR CMSNR SPC INV U,special_jurisdiction,,067,72905,srs_agency_header,1.0,1.0,overlap,53:statewide_overlap_layer,,2,1,12.0,6.0,6.0,6.0,identical_7_offense_vector,T1_same_ori7_multiple_ori9
WA03422,WA034225Y,WA,53,2019,0.0,0.0,6.0,0.0,0.0,0.0,0.0,6.0,0|0|0|0|0|6|0,nibrs_srs_equivalent_annual,12.0,7,TUMWATER,unknown,0.0,067,,fbi_cde_agency_roster,1.0,1.0,overlap,53:statewide_overlap_layer,0.242518244121834,2,1,12.0,6.0,6.0,6.0,identical_7_offense_vector,T1_same_ori7_multiple_ori9
NH00601,NH0060100,NH,33,2019,2.0,0.0,2.0,1.0,0.0,0.0,0.0,5.0,0|0|0|2|0|2|1,srs_return_a_annual,9.0,0,SP HILLSBOROUGH COUNTY,state_law_enforcement,,011,99011,srs_agency_header,1.0,1.0,overlap,33:statewide_overlap_layer,6.124119557522602,2,2,11.0,6.0,5.0,5.0,same_ori7_different_counts,T1_same_ori7_multiple_ori9
NH00601,NH006010X,NH,33,2019,1.0,0.0,4.0,1.0,0.0,0.0,0.0,6.0,0|0|0|1|0|4|1,nibrs_srs_equivalent_annual,12.0,7,CONCORD,state_law_enforcement,5989.0,011,,fbi_cde_agency_roster,1.0,1.0,overlap,33:statewide_overlap_layer,4.0,2,2,11.0,6.0,5.0,5.0,same_ori7_different_counts,T1_same_ori7_multiple_ori9
MA00962,MA0096200,MA,25,2019,5.0,48.0,391.0,3.0,0.0,2.0,2.0,451.0,0|2|2|5|48|391|3,srs_return_a_annual,12.0,7,HARVARD UNIVERSITY,special_jurisdiction,,017,11000,srs_agency_header,1.0,1.0,overlap,25:statewide_overlap_layer,584.0,2,2,455.0,451.0,4.0,4.0,same_ori7_different_counts,T1_same_ori7_multiple_ori9
MA00962,MA009629E,MA,25,2019,0.0,2.0,2.0,0.0,0.0,0.0,0.0,4.0,0|0|0|0|2|2|0,nibrs_srs_equivalent_annual,3.0,7,CAMBRIDGE,special_jurisdiction,0.0,017,,fbi_cde_agency_roster,1.0,1.0,overlap,25:statewide_overlap_layer,584.0,2,2,455.0,451.0,4.0,4.0,same_ori7_different_counts,T1_same_ori7_multiple_ori9
MI63182,MI6318200,MI,26,2019,1.0,0.0,3.0,0.0,0.0,0.0,0.0,4.0,0|0|0|1|0|3|0,srs_return_a_annual,6.0,0,CLARKSTON,unknown,,,,,1.0,1.0,overlap,26:statewide_overlap_layer,14.0,2,1,8.0,4.0,4.0,4.0,identical_7_offense_vector,T1_same_ori7_multiple_ori9
MI63182,MI631820X,MI,26,2019,1.0,0.0,3.0,0.0,0.0,0.0,0.0,4.0,0|0|0|1|0|3|0,nibrs_srs_equivalent_annual,12.0,7,,local_police,926.0,125,,fbi_cde_agency_roster,1.0,1.0,exclusive,26:municipal:place:2682450,7.0,2,1,8.0,4.0,4.0,4.0,identical_7_offense_vector,T1_same_ori7_multiple_ori9
NH00801,NH0080100,NH,33,2019,1.0,0.0,1.0,1.0,1.0,0.0,0.0,4.0,1|0|0|1|0|1|1,srs_return_a_annual,9.0,0,SP ROCKINGHAM COUNTY,state_law_enforcement,,015,99015,srs_agency_header,1.0,1.0,overlap,33:statewide_overlap_layer,15.272727272727272,2,2,11.0,7.0,4.0,4.0,same_ori7_different_counts,T1_same_ori7_multiple_ori9
NH00801,NH008010X,NH,33,2019,1.0,2.0,2.0,1.0,1.0,0.0,0.0,7.0,1|0|0|1|2|2|1,nibrs_srs_equivalent_annual,12.0,7,CONCORD,state_law_enforcement,0.0,015,,fbi_cde_agency_roster,1.0,1.0,overlap,33:statewide_overlap_layer,14.0,2,2,11.0,7.0,4.0,4.0,same_ori7_different_counts,T1_same_ori7_multiple_ori9
OK05122,OK0512200,OK,40,2019,0.0,1.0,3.0,0.0,0.0,0.0,0.0,4.0,0|0|0|0|1|3|0,srs_return_a_annual,3.0,0,BACONE COLLEGE,unknown,,,,,1.0,1.0,overlap,40:statewide_overlap_layer,,2,1,8.0,4.0,4.0,4.0,identical_7_offense_vector,T1_same_ori7_multiple_ori9
OK05122,OK051229E,OK,40,2019,0.0,1.0,3.0,0.0,0.0,0.0,0.0,4.0,0|0|0|0|1|3|0,nibrs_srs_equivalent_annual,12.0,7,,special_jurisdiction,0.0,,,,1.0,1.0,overlap,40:statewide_overlap_layer,2.6244117094322865,2,1,8.0,4.0,4.0,4.0,identical_7_offense_vector,T1_same_ori7_multiple_ori9
TN02299,TN0229900,TN,47,2019,0.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,0|0|0|0|0|3|0,srs_return_a_annual,2.0,0,SPR HARPETH SCNC RIVERS,special_jurisdiction,,043,99043,srs_agency_header,1.0,1.0,overlap,47:statewide_overlap_layer,,2,1,6.0,3.0,3.0,3.0,identical_7_offense_vector,T1_same_ori7_multiple_ori9
TN02299,TN022990X,TN,47,2019,0.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,0|0|0|0|0|3|0,nibrs_srs_equivalent_annual,12.0,7,BURNS,unknown,0.0,,,,1.0,1.0,overlap,47:statewide_overlap_layer,1.9418846004935078,2,1,6.0,3.0,3.0,3.0,identical_7_offense_vector,T1_same_ori7_multiple_ori9
VA09404,VA0940400,VA,51,2019,0.0,1.0,2.0,0.0,0.0,0.0,0.0,3.0,0|0|0|0|1|2|0,srs_return_a_annual,3.0,0,EMORY AND HENRY COLLEGE,special_jurisdiction,,191,25792,srs_agency_header,1.0,1.0,overlap,51:statewide_overlap_layer,1.3252384066339258,2,1,6.0,3.0,3.0,3.0,identical_7_offense_vector,T1_same_ori7_multiple_ori9
VA09404,VA094049E,VA,51,2019,0.0,1.0,2.0,0.0,0.0,0.0,0.0,3.0,0|0|0|0|1|2|0,nibrs_srs_equivalent_annual,12.0,7,EMORY,special_jurisdiction,0.0,191,,fbi_cde_agency_roster,1.0,1.0,overlap,51:statewide_overlap_layer,1.5783920354291885,2,1,6.0,3.0,3.0,3.0,identical_7_offense_vector,T1_same_ori7_multiple_ori9
GA06036,GA0603600,GA,13,2019,0.0,1.0,8.0,0.0,0.0,0.0,0.0,9.0,0|0|0|0|1|8|0,cius_publication_annual,12.0,7,SPELMAN COLLEGE,special_jurisdiction,,121,04000,srs_agency_header,1.0,1.0,overlap,13:statewide_overlap_layer,8.0,2,2,11.0,9.0,2.0,2.0,same_ori7_different_counts,T1_same_ori7_multiple_ori9
GA06036,GA060369E,GA,13,2019,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0|0|0|0|0|2|0,nibrs_srs_equivalent_annual,3.0,7,ATLANTA,special_jurisdiction,0.0,121,,fbi_cde_agency_roster,1.0,1.0,overlap,13:statewide_overlap_layer,8.0,2,2,11.0,9.0,2.0,2.0,same_ori7_different_counts,T1_same_ori7_multiple_ori9
MA01464,MA0146400,MA,25,2019,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0|0|0|0|0|1|0,srs_return_a_annual,2.0,0,TUFTS UNIVERSITY WORCEST,special_jurisdiction,,017,26395,srs_agency_header,1.0,1.0,overlap,25:statewide_overlap_layer,15.0,3,2,30.0,28.0,1.0,2.0,same_ori7_different_counts,T1_same_ori7_multiple_ori9
MA01464,MA014640X,MA,25,2019,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0|0|0|0|0|1|0,nibrs_srs_equivalent_annual,12.0,7,GRAFTON,special_jurisdiction,0.0,017,,fbi_cde_agency_roster,1.0,1.0,overlap,25:statewide_overlap_layer,5.0,3,2,30.0,28.0,1.0,2.0,same_ori7_different_counts,T1_same_ori7_multiple_ori9
MA01464,MA014649E,MA,25,2019,3.0,1.0,24.0,0.0,0.0,0.0,0.0,28.0,0|0|0|3|1|24|0,nibrs_srs_equivalent_annual,12.0,7,WORCESTER,special_jurisdiction,0.0,027,,fbi_cde_agency_roster,1.0,1.0,overlap,25:statewide_overlap_layer,25.0,3,2,30.0,28.0,1.0,2.0,same_ori7_different_counts,T1_same_ori7_multiple_ori9
NH00101,NH0010100,NH,33,2019,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0|0|0|0|0|1|1,srs_return_a_annual,4.0,0,SP BELKNAP COUNTY,state_law_enforcement,,001,99001,srs_agency_header,1.0,1.0,overlap,33:statewide_overlap_layer,,2,2,5.0,3.0,2.0,2.0,same_ori7_different_counts,T1_same_ori7_multiple_ori9
NH00101,NH001010X,NH,33,2019,0.0,0.0,1.0,2.0,0.0,0.0,0.0,3.0,0|0|0|0|0|1|2,nibrs_srs_equivalent_annual,12.0,7,CONCORD,state_law_enforcement,0.0,001,,fbi_cde_agency_roster,1.0,1.0,overlap,33:statewide_overlap_layer,1.061665469212516,2,2,5.0,3.0,2.0,2.0,same_ori7_different_counts,T1_same_ori7_multiple_ori9
NH00901,NH0090100,NH,33,2019,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0|0|0|0|1|1|0,srs_return_a_annual,6.0,0,SP STRAFFORD COUNTY,state_law_enforcement,,017,99017,srs_agency_header,1.0,1.0,overlap,33:statewide_overlap_layer,10.666666666666666,2,1,4.0,2.0,2.0,2.0,identical_7_offense_vector,T1_same_ori7_multiple_ori9
NH00901,NH009010X,NH,33,2019,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0|0|0|0|1|1|0,nibrs_srs_equivalent_annual,12.0,7,CONCORD,state_law_enforcement,931.0,017,,fbi_cde_agency_roster,1.0,1.0,overlap,33:statewide_overlap_layer,8.0,2,1,4.0,2.0,2.0,2.0,identical_7_offense_vector,T1_same_ori7_multiple_ori9
AL05401,AL0540100,AL,01,2019,5.0,5.0,11.0,0.0,0.0,0.0,0.0,21.0,0|0|0|5|5|11|0,srs_return_a_annual,12.0,7,ALICEVILLE,local_police,2315.0,107,01228,srs_agency_header,1.0,1.0,exclusive,01:municipal:place:0101228,15.0,2,2,22.0,21.0,1.0,1.0,same_ori7_different_counts,T1_same_ori7_multiple_ori9
AL05401,AL054015A,AL,01,2019,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0|1|0|0|0|0|0,nibrs_srs_equivalent_annual,1.0,7,,unknown,0.0,107,,fbi_cde_agency_roster,1.0,1.0,overlap,01:statewide_overlap_layer,2.1060954055636567,2,2,22.0,21.0,1.0,1.0,same_ori7_different_counts,T1_same_ori7_multiple_ori9
DE00130,DE0013000,DE,10,2019,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0|0|0|1|0|0|0,srs_return_a_annual,2.0,0,AG KENT COUNTY,special_jurisdiction,,001,99001,srs_agency_header,1.0,1.0,overlap,10:statewide_overlap_layer,,2,1,2.0,1.0,1.0,1.0,identical_7_offense_vector,T1_same_ori7_multiple_ori9
DE00130,DE001300X,DE,10,2019,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0|0|0|1|0|0|0,nibrs_srs_equivalent_annual,8.0,7,DOVER,unknown,0.0,001,,fbi_cde_agency_roster,1.0,1.0,overlap,10:statewide_overlap_layer,0.9900656084823409,2,1,2.0,1.0,1.0,1.0,identical_7_offense_vector,T1_same_ori7_multiple_ori9
DE00335,DE0033500,DE,10,2019,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0|0|0|1|0|0|0,srs_return_a_annual,3.0,0,AG SUSSEX COUNTY,special_jurisdiction,,005,99005,srs_agency_header,1.0,1.0,overlap,10:statewide_overlap_layer,,2,1,2.0,1.0,1.0,1.0,identical_7_offense_vector,T1_same_ori7_multiple_ori9
DE00335,DE003350X,DE,10,2019,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0|0|0|1|0|0|0,nibrs_srs_equivalent_annual,9.0,7,GEORGETOWN,unknown,0.0,005,,fbi_cde_agency_roster,1.0,1.0,overlap,10:statewide_overlap_layer,1.0594967419771706,2,1,2.0,1.0,1.0,1.0,identical_7_offense_vector,T1_same_ori7_multiple_ori9
GA06808,GA0680800,GA,13,2019,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0|0|0|0|0|1|0,srs_return_a_annual,4.0,0,PIEDMONT COLLEGE,special_jurisdiction,,137,22304,srs_agency_header,1.0,1.0,overlap,13:statewide_overlap_layer,0.0,2,1,2.0,1.0,1.0,1.0,identical_7_offense_vector,T1_same_ori7_multiple_ori9
GA06808,GA068089E,GA,13,2019,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0|0|0|0|0|1|0,nibrs_srs_equivalent_annual,10.0,7,DEMOREST,special_jurisdiction,0.0,137,,fbi_cde_agency_roster,1.0,1.0,overlap,13:statewide_overlap_layer,0.8661168661369808,2,1,2.0,1.0,1.0,1.0,identical_7_offense_vector,T1_same_ori7_multiple_ori9
GA13903,GA1390300,GA,13,2019,0.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,0|0|0|0|0|4|0,cius_publication_annual,12.0,7,YOUNG HARRIS COLLEGE,special_jurisdiction,,281,84960,srs_agency_header,1.0,1.0,overlap,13:statewide_overlap_layer,14.436958852179062,2,2,5.0,4.0,1.0,1.0,same_ori7_different_counts,T1_same_ori7_multiple_ori9
GA13903,GA139039E,GA,13,2019,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0|0|0|0|0|1|0,nibrs_srs_equivalent_annual,3.0,7,YOUNG HARRIS,special_jurisdiction,0.0,281,,fbi_cde_agency_roster,1.0,1.0,overlap,13:statewide_overlap_layer,5.054950140666102,2,2,5.0,4.0,1.0,1.0,same_ori7_different_counts,T1_same_ori7_multiple_ori9
OH00813,OH0081300,OH,39,2019,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0|0|0|0|0|1|0,srs_return_a_annual,3.0,0,LAKE WAYNOKA RANGERS,local_police,,015,70534,srs_agency_header,1.0,1.0,exclusive,39:municipal:place:3970534,,2,1,2.0,1.0,1.0,1.0,identical_7_offense_vector,T1_same_ori7_multiple_ori9
OH00813,OH008130X,OH,39,2019,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0|0|0|0|0|1|0,nibrs_srs_equivalent_annual,4.0,7,SARDINIA,unknown,0.0,015,,fbi_cde_agency_roster,1.0,1.0,overlap,39:statewide_overlap_layer,3.0649347213390503,2,1,2.0,1.0,1.0,1.0,identical_7_offense_vector,T1_same_ori7_multiple_ori9
OH018A1,OH018A100,OH,39,2019,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0|0|0|0|0|1|0,srs_return_a_annual,1.0,0,NOTRE DAME COLLEGE,special_jurisdiction,,035,16000,srs_agency_header,1.0,1.0,overlap,39:statewide_overlap_layer,,2,1,2.0,1.0,1.0,1.0,identical_7_offense_vector,T1_same_ori7_multiple_ori9
OH018A1,OH018A10X,OH,39,2019,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0|0|0|0|0|1|0,nibrs_srs_equivalent_annual,2.0,7,CLEVELAND,special_jurisdiction,0.0,035,,fbi_cde_agency_roster,1.0,1.0,overlap,39:statewide_overlap_layer,0.8599038801745489,2,1,2.0,1.0,1.0,1.0,identical_7_offense_vector,T1_same_ori7_multiple_ori9
OH07109,OH0710900,OH,39,2019,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0|0|0|0|0|1|0,srs_return_a_annual,1.0,0,ADENA HEALTH SYSTEM,unknown,,,,,1.0,1.0,overlap,39:statewide_overlap_layer,,2,1,2.0,1.0,1.0,1.0,identical_7_offense_vector,T1_same_ori7_multiple_ori9
OH07109,OH071099E,OH,39,2019,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0|0|0|0|0|1|0,nibrs_srs_equivalent_annual,3.0,7,,unknown,0.0,,,,1.0,1.0,overlap,39:statewide_overlap_layer,2.7921716149615485,2,1,2.0,1.0,1.0,1.0,identical_7_offense_vector,T1_same_ori7_multiple_ori9
TN01958,TN0195800,TN,47,2019,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0|0|0|0|1|0|0,srs_return_a_annual,1.0,0,DEPT OF AGRICULTURE AGR,unknown,,,,,1.0,1.0,overlap,47:statewide_overlap_layer,17.142857142857142,2,1,2.0,1.0,1.0,1.0,identical_7_offense_vector,T1_same_ori7_multiple_ori9
TN01958,TN019580X,TN,47,2019,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0|0|0|0|1|0|0,nibrs_srs_equivalent_annual,12.0,7,,unknown,0.0,037,,fbi_cde_agency_roster,1.0,1.0,overlap,47:statewide_overlap_layer,10.0,2,1,2.0,1.0,1.0,1.0,identical_7_offense_vector,T1_same_ori7_multiple_ori9
TX22728,TX2272800,TX,48,2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0|0|0|0|0|0|0,srs_return_a_annual,0.0,0,TX COMPTLR PUBLIC ACCTS,unknown,,453,,leaic_crosswalk,1.0,1.0,overlap,48:statewide_overlap_layer,33.216443875255294,2,2,118.0,118.0,0.0,0.0,same_ori7_different_counts,T1_same_ori7_multiple_ori9
TX22728,TX227289E,TX,48,2019,0.0,6.0,80.0,31.0,0.0,1.0,0.0,118.0,0|1|0|0|6|80|31,nibrs_srs_equivalent_annual,12.0,7,AUSTIN COMMUNITY COLLEGE DISTRICT,special_jurisdiction,0.0,453,,fbi_cde_agency_roster,1.0,1.0,overlap,48:statewide_overlap_layer,73.0,2,2,118.0,118.0,0.0,0.0,same_ori7_different_counts,T1_same_ori7_multiple_ori9
MI63190,MI6319000,MI,26,2018,625.0,414.0,780.0,95.0,15.0,58.0,95.0,2082.0,15|58|95|625|414|780|95,srs_return_a_annual,12.0,7,PONTIAC,unknown,,,,,1.0,1.0,exclusive,26:municipal:place:2665440,1619.0,2,2,4176.0,2094.0,2082.0,2082.0,near_identical_total_ge_085,T1_same_ori7_multiple_ori9
MI63190,MI631900X,MI,26,2018,632.0,415.0,780.0,96.0,15.0,60.0,96.0,2094.0,15|60|96|632|415|780|96,nibrs_srs_equivalent_annual,12.0,7,,local_police,61871.0,125,,fbi_cde_agency_roster,1.0,1.0,exclusive,26:state_nonmunicipal_remainder,1619.0,2,2,4176.0,2094.0,2082.0,2082.0,near_identical_total_ge_085,T1_same_ori7_multiple_ori9
MI63191,MI6319100,MI,26,2018,35.0,47.0,373.0,26.0,1.0,9.0,8.0,499.0,1|9|8|35|47|373|26,srs_return_a_annual,12.0,7,ROCHESTER HILLS,unknown,,,,,1.0,1.0,exclusive,26:municipal:place:2669035,474.0,2,2,1000.0,501.0,499.0,499.0,near_identical_total_ge_085,T1_same_ori7_multiple_ori9
MI63191,MI631910X,MI,26,2018,35.0,47.0,374.0,26.0,1.0,10.0,8.0,501.0,1|10|8|35|47|374|26,nibrs_srs_equivalent_annual,12.0,7,,local_police,75960.0,125,,fbi_cde_agency_roster,1.0,1.0,exclusive,26:municipal:place:2669035,474.0,2,2,1000.0,501.0,499.0,499.0,near_identical_total_ge_085,T1_same_ori7_multiple_ori9
MA01330,MA0133000,MA,25,2018,11.0,22.0,403.0,0.0,0.0,10.0,2.0,448.0,0|10|2|11|22|403|0,srs_return_a_annual,12.0,7,BOSTON UNIVERSITY,special_jurisdiction,,025,07000,srs_agency_header,1.0,1.0,overlap,25:statewide_overlap_layer,446.0,2,2,898.0,450.0,448.0,448.0,near_identical_total_ge_085,T1_same_ori7_multiple_ori9
MA01330,MA013309E,MA,25,2018,11.0,23.0,404.0,0.0,0.0,10.0,2.0,450.0,0|10|2|11|23|404|0,nibrs_srs_equivalent_annual,12.0,7,BOSTON,special_jurisdiction,0.0,025,,fbi_cde_agency_roster,1.0,1.0,overlap,25:statewide_overlap_layer,446.0,2,2,898.0,450.0,448.0,448.0,near_identical_total_ge_085,T1_same_ori7_multiple_ori9
MI63188,MI6318800,MI,26,2018,17.0,17.0,163.0,19.0,0.0,1.0,2.0,219.0,0|1|2|17|17|163|19,srs_return_a_annual,12.0,7,ORION TOWNSHIP,unknown,,,,,1.0,1.0,overlap,26:statewide_overlap_layer,158.0,2,1,438.0,219.0,219.0,219.0,identical_7_offense_vector,T1_same_ori7_multiple_ori9
MI63188,MI631880X,MI,26,2018,17.0,17.0,163.0,19.0,0.0,1.0,2.0,219.0,0|1|2|17|17|163|19,nibrs_srs_equivalent_annual,12.0,7,,local_police,37125.0,125,,fbi_cde_agency_roster,1.0,1.0,exclusive,26:municipal:cousub:2612561100,158.0,2,1,438.0,219.0,219.0,219.0,identical_7_offense_vector,T1_same_ori7_multiple_ori9
MI63183,MI6318300,MI,26,2018,10.0,28.0,164.0,3.0,0.0,1.0,4.0,210.0,0|1|4|10|28|164|3,srs_return_a_annual,12.0,7,COMMERCE TOWNSHIP,unknown,,,,,1.0,1.0,overlap,26:statewide_overlap_layer,264.0,2,2,421.0,211.0,210.0,210.0,near_identical_total_ge_085,T1_same_ori7_multiple_ori9
MI63183,MI631830X,MI,26,2018,11.0,28.0,163.0,4.0,0.0,1.0,4.0,211.0,0|1|4|11|28|163|4,nibrs_srs_equivalent_annual,12.0,7,,local_police,39878.0,125,,fbi_cde_agency_roster,1.0,1.0,exclusive,26:municipal:cousub:2612517640,264.0,2,2,421.0,211.0,210.0,210.0,near_identical_total_ge_085,T1_same_ori7_multiple_ori9
MI63185,MI6318500,MI,26,2018,13.0,37.0,148.0,8.0,1.0,1.0,2.0,210.0,1|1|2|13|37|148|8,srs_return_a_annual,12.0,7,INDEPENDENCE TOWNSHIP,unknown,,,,,1.0,1.0,overlap,26:statewide_overlap_layer,158.0,2,2,419.0,210.0,209.0,209.0,near_identical_total_ge_085,T1_same_ori7_multiple_ori9
MI63185,MI631850X,MI,26,2018,12.0,37.0,148.0,8.0,1.0,1.0,2.0,209.0,1|1|2|12|37|148|8,nibrs_srs_equivalent_annual,12.0,7,,local_police,37302.0,125,,fbi_cde_agency_roster,1.0,1.0,exclusive,26:municipal:cousub:2612540400,158.0,2,2,419.0,210.0,209.0,209.0,near_identical_total_ge_085,T1_same_ori7_multiple_ori9
UT02512,UT0251200,UT,49,2018,5.0,0.0,165.0,4.0,0.0,1.0,0.0,175.0,0|1|0|5|0|165|4,srs_return_a_annual,12.0,7,BRIGHAM YOUNG UNIVERSITY,special_jurisdiction,,049,62470,srs_agency_header,1.0,1.0,overlap,49:statewide_overlap_layer,85.0,2,1,350.0,175.0,175.0,175.0,identical_7_offense_vector,T1_same_ori7_multiple_ori9
UT02512,UT025129E,UT,49,2018,5.0,0.0,165.0,4.0,0.0,1.0,0.0,175.0,0|1|0|5|0|165|4,nibrs_srs_equivalent_annual,12.0,7,PROVO,special_jurisdiction,0.0,049,,fbi_cde_agency_roster,1.0,1.0,overlap,49:statewide_overlap_layer,85.0,2,1,350.0,175.0,175.0,175.0,identical_7_offense_vector,T1_same_ori7_multiple_ori9
MI63186,MI6318600,MI,26,2018,13.0,28.0,90.0,5.0,0.0,2.0,0.0,138.0,0|2|0|13|28|90|5,srs_return_a_annual,12.0,7,LYON TOWNSHIP,unknown,,,,,1.0,1.0,overlap,26:statewide_overlap_layer,77.0,2,2,277.0,139.0,138.0,138.0,near_identical_total_ge_085,T1_same_ori7_multiple_ori9
MI63186,MI631860X,MI,26,2018,13.0,29.0,90.0,5.0,0.0,2.0,0.0,139.0,0|2|0|13|29|90|5,nibrs_srs_equivalent_annual,12.0,7,,local_police,26094.0,125,,fbi_cde_agency_roster,1.0,1.0,exclusive,26:municipal:cousub:2612549820,77.0,2,2,277.0,139.0,138.0,138.0,near_identical_total_ge_085,T1_same_ori7_multiple_ori9
MI63184,MI6318400,MI,26,2018,11.0,27.0,64.0,9.0,0.0,2.0,1.0,114.0,0|2|1|11|27|64|9,srs_return_a_annual,12.0,7,HIGHLAND TOWNSHIP,unknown,,,,,1.0,1.0,overlap,26:statewide_overlap_layer,81.0,2,2,229.0,115.0,114.0,114.0,near_identical_total_ge_085,T1_same_ori7_multiple_ori9
MI63184,MI631840X,MI,26,2018,11.0,27.0,64.0,9.0,0.0,3.0,1.0,115.0,0|3|1|11|27|64|9,nibrs_srs_equivalent_annual,12.0,7,,local_police,20302.0,125,,fbi_cde_agency_roster,1.0,1.0,exclusive,26:municipal:cousub:2612538080,81.0,2,2,229.0,115.0,114.0,114.0,near_identical_total_ge_085,T1_same_ori7_multiple_ori9
NH00927,NH0092700,NH,33,2018,1.0,12.0,81.0,2.0,0.0,6.0,1.0,103.0,0|6|1|1|12|81|2,srs_return_a_annual,12.0,7,UNIV OF NEW HAMPSHIRE,special_jurisdiction,,017,19620,srs_agency_header,1.0,1.0,overlap,33:statewide_overlap_layer,73.0,2,1,206.0,103.0,103.0,103.0,identical_7_offense_vector,T1_same_ori7_multiple_ori9
NH00927,NH00927TZ,NH,33,2018,1.0,12.0,81.0,2.0,0.0,6.0,1.0,103.0,0|6|1|1|12|81|2,nibrs_srs_equivalent_annual,12.0,7,DURHAM,special_jurisdiction,0.0,017,,fbi_cde_agency_roster,1.0,1.0,overlap,33:statewide_overlap_layer,73.0,2,1,206.0,103.0,103.0,103.0,identical_7_offense_vector,T1_same_ori7_multiple_ori9
MI63189,MI6318900,MI,26,2018,10.0,11.0,67.0,4.0,0.0,3.0,0.0,95.0,0|3|0|10|11|67|4,srs_return_a_annual,12.0,7,OXFORD TOWNSHIP,unknown,,,,,1.0,1.0,overlap,26:statewide_overlap_layer,57.0,2,1,190.0,95.0,95.0,95.0,identical_7_offense_vector,T1_same_ori7_multiple_ori9
MI63189,MI631890X,MI,26,2018,10.0,11.0,67.0,4.0,0.0,3.0,0.0,95.0,0|3|0|10|11|67|4,nibrs_srs_equivalent_annual,12.0,7,,local_police,19592.0,125,,fbi_cde_agency_roster,1.0,1.0,exclusive,26:municipal:cousub:2612562040,57.0,2,1,190.0,95.0,95.0,95.0,identical_7_offense_vector,T1_same_ori7_multiple_ori9
MI63192,MI6319200,MI,26,2018,8.0,35.0,32.0,6.0,0.0,2.0,1.0,84.0,0|2|1|8|35|32|6,srs_return_a_annual,12.0,7,SPRINGFIELD TOWNSHIP,unknown,,,,,1.0,1.0,overlap,26:statewide_overlap_layer,62.0,2,2,167.0,84.0,83.0,83.0,near_identical_total_ge_085,T1_same_ori7_multiple_ori9
MI63192,MI631920X,MI,26,2018,8.0,35.0,32.0,6.0,0.0,1.0,1.0,83.0,0|1|1|8|35|32|6,nibrs_srs_equivalent_annual,12.0,7,,local_police,14762.0,125,,fbi_cde_agency_roster,1.0,1.0,exclusive,26:municipal:cousub:2612575760,62.0,2,2,167.0,84.0,83.0,83.0,near_identical_total_ge_085,T1_same_ori7_multiple_ori9
